ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,date,click_anomaly,conversion_anomaly,audience_cluster_key,audience_cluster_label,audience_cluster_frequency,trend_keyword,ctr,conversion_rate,cpc,cpa,revenue,roas
1121816,2017-08-21,2017-08-21,,,30-34,F,30,27,30,259984,37,54.7900002,5,0,2017-08-21,False,False,30_27_30,cluster_544,1,,0.00014231645024309188,0.0,1.4808108162162164,0.0,0.0,0.0
1121817,2017-08-21,2017-08-21,,,30-34,F,31,28,29,606786,127,179.050001,11,3,2017-08-21,False,False,31_28_29,cluster_572,1,,0.00020929948944108795,0.023622047244094488,1.4098425275590551,59.68333366666667,60.0,0.3351019249645243
1121818,2017-08-21,2017-08-21,,,30-34,F,31,28,34,83270,13,17.74000001,1,0,2017-08-21,False,False,31_28_34,cluster_576,1,,0.00015611865017413235,0.0,1.3646153853846152,0.0,0.0,0.0
1121819,2017-08-21,2017-08-21,,,30-34,F,34,28,29,1189509,268,375.7199963,7,3,2017-08-21,False,False,34_28_29,cluster_627,1,,0.0002253030452060472,0.011194029850746268,1.4019402847014926,125.23999876666666,60.0,0.1596933902663301
1121820,2017-08-22,2017-08-22,,,30-34,F,29,28,32,11471,1,1.570000052,0,0,2017-08-22,False,False,29_28_32,cluster_491,2,,8.71763577717723e-05,0.0,1.570000052,0.0,0.0,0.0
1121824,2017-08-22,2017-08-22,,,30-34,F,35,29,34,1705246,295,429.4799981,23,10,2017-08-22,False,False,35_29_34,cluster_637,2,,0.00017299556779491054,0.03389830508474576,1.4558644003389831,42.94799981,200.0,0.46567942834309145
1121826,2017-08-23,2017-08-23,,,30-34,F,31,29,30,418016,63,95.8500005,3,1,2017-08-23,False,False,31_29_30,cluster_577,2,,0.0001507119344714078,0.015873015873015872,1.5214285793650792,95.8500005,20.0,0.20865936250047282
1121827,2017-08-23,2017-08-23,,,30-34,F,31,29,30,30155,3,3.819999933,1,0,2017-08-23,False,False,31_29_30,cluster_577,2,,9.94859890565412e-05,0.0,1.273333311,0.0,0.0,0.0
1121828,2017-08-23,2017-08-23,,,30-34,F,33,29,33,990404,153,226.5399992,12,6,2017-08-23,False,False,33_29_33,cluster_623,2,,0.00015448241323742635,0.0392156862745098,1.4806535895424837,37.75666653333334,120.0,0.529707779746474
1121829,2017-08-24,2017-08-24,,,30-34,F,35,30,35,187468,34,50.72000062,2,1,2017-08-24,False,False,35_30_35,cluster_638,1,,0.0001813642861715066,0.029411764705882353,1.491764724117647,50.72000062,20.0,0.39432176174133493
1121832,2017-08-24,2017-08-24,,,30-34,F,36,30,36,208301,33,54.57000089,1,0,2017-08-24,False,False,36_30_36,cluster_643,2,,0.00015842458749597938,0.0,1.6536363906060607,0.0,0.0,0.0
1121833,2017-08-24,2017-08-24,,,30-34,F,36,30,36,101856,16,25.22000039,4,1,2017-08-24,False,False,36_30_36,cluster_643,2,,0.00015708451146716933,0.0625,1.576250024375,25.22000039,20.0,0.7930213993148951
1121835,2017-08-24,2017-08-24,,,30-34,F,35,31,36,48935,7,9.970000267,1,1,2017-08-24,False,False,35_31_36,cluster_640,1,,0.00014304689894758353,0.14285714285714285,1.4242857524285715,9.970000267,20.0,2.0060180004406414
1121839,2017-08-24,2017-08-24,,,30-34,F,33,31,34,13911,1,1.730000019,1,1,2017-08-24,False,False,33_31_34,cluster_625,1,,7.188555819135935e-05,1.0,1.730000019,1.730000019,20.0,11.560693514651343
1121841,2017-08-23,2017-08-23,,,30-34,F,38,32,34,511726,77,123.0900019,8,4,2017-08-23,False,False,38_32_34,cluster_664,1,,0.0001504711505766758,0.05194805194805195,1.5985714532467532,30.772500475,80.0,0.6499309348048682
1121843,2017-08-23,2017-08-23,,,30-34,F,38,32,37,177452,24,37.83000016,2,0,2017-08-23,False,False,38_32_37,cluster_666,2,,0.00013524784166986002,0.0,1.5762500066666665,0.0,0.0,0.0
1121844,2017-08-23,2017-08-23,,,30-34,F,38,32,36,149808,20,33.03999937,1,1,2017-08-23,False,False,38_32_36,cluster_665,1,,0.00013350421873331198,0.05,1.6519999684999997,33.03999937,20.0,0.6053268880555672
1121845,2017-08-22,2017-08-22,,,30-34,F,34,32,38,390339,60,105.0199997,9,6,2017-08-22,False,False,34_32_38,cluster_636,2,,0.00015371254217487877,0.1,1.7503333283333333,17.503333283333333,120.0,1.1426395005026837
1121846,2017-08-22,2017-08-22,,,30-34,F,37,32,34,8350,0,0.0,1,0,2017-08-22,False,False,37_32_34,cluster_663,1,,0.0,0.0,0.0,0.0,0.0,0.0
1121847,2017-08-23,2017-08-23,,,30-34,F,38,36,37,39339,4,5.929999948,1,0,2017-08-23,False,False,38_36_37,cluster_667,1,,0.00010168026640229797,0.0,1.482499987,0.0,0.0,0.0
1121854,2017-08-23,2017-08-23,,,30-34,F,65,63,64,8587,0,0.0,1,0,2017-08-23,False,False,65_63_64,cluster_719,2,,0.0,0.0,0.0,0.0,0.0,0.0
1121855,2017-08-23,2017-08-23,,,30-34,F,67,63,65,24893,2,3.75,1,0,2017-08-23,False,False,67_63_65,cluster_746,1,,8.034387177118065e-05,0.0,1.875,0.0,0.0,0.0
1121856,2017-08-23,2017-08-23,,,30-34,F,64,63,64,1296189,212,343.2599944,14,4,2017-08-23,False,False,64_63_64,cluster_692,1,,0.00016355639493931826,0.018867924528301886,1.619150916981132,85.8149986,80.0,0.23305949223659372
1121857,2017-08-23,2017-08-23,,,30-34,F,65,63,65,91607,12,19.1899997,2,1,2017-08-23,False,False,65_63_65,cluster_720,1,,0.0001309943563264816,0.08333333333333333,1.5991666416666668,19.1899997,20.0,1.0422095003993146
1121859,2017-08-23,2017-08-23,,,30-34,F,67,64,67,238036,38,61.02999771,6,3,2017-08-23,False,False,67_64_67,cluster_748,1,,0.00015963971836192845,0.07894736842105263,1.6060525713157896,20.34333257,60.0,0.9831230911248874
1121860,2017-08-20,2017-08-20,,,30-34,F,67,64,68,254344,35,56.16999996,2,1,2017-08-20,False,False,67_64_68,cluster_749,1,,0.00013760890762117448,0.02857142857142857,1.6048571417142856,56.16999996,20.0,0.356061955033692
1121861,2017-08-20,2017-08-20,,,30-34,F,66,64,69,157705,23,39.23000026,2,0,2017-08-20,False,False,66_64_69,cluster_737,1,,0.0001458419200405821,0.0,1.7056521852173911,0.0,0.0,0.0
1121862,2017-08-17,2017-08-17,,,30-34,F,67,64,69,411571,60,99.1799984,6,1,2017-08-17,False,False,67_64_69,cluster_750,2,,0.0001457828661397426,0.016666666666666666,1.6529999733333334,99.1799984,20.0,0.2016535624384523
1121863,2017-08-17,2017-08-17,,,30-34,F,69,64,70,94136,11,16.17999971,1,0,2017-08-17,False,False,69_64_70,cluster_760,1,,0.00011685221381830543,0.0,1.4709090645454546,0.0,0.0,0.0
1121867,2017-08-17,2017-08-17,,,30-34,F,69,65,71,82640,16,23.97000039,1,1,2017-08-17,False,False,69_65_71,cluster_762,1,,0.0001936108422071636,0.0625,1.498125024375,23.97000039,20.0,0.8343762901373903
1121869,2017-08-18,2017-08-18,,,30-34,F,69,65,68,17870,2,2.620000005,1,1,2017-08-18,False,False,69_65_68,cluster_761,1,,0.0001119194180190263,0.5,1.3100000025,2.620000005,20.0,7.6335877716916265
1121871,2017-08-18,2017-08-18,,,30-34,F,8,2,7,19178,2,2.779999971,1,1,2017-08-18,False,False,8_2_7,cluster_785,1,,0.00010428616122640526,0.5,1.3899999855,2.779999971,20.0,7.194244679364423
1121873,2017-08-18,2017-08-18,,,30-34,F,6,2,7,5264,0,0.0,1,0,2017-08-18,False,False,6_2_7,cluster_763,1,,0.0,0.0,0.0,0.0,0.0,0.0
1121874,2017-08-18,2017-08-18,,,30-34,F,8,2,4,145548,28,42.37000036,2,1,2017-08-18,False,False,8_2_4,cluster_784,1,,0.0001923763981641795,0.03571428571428571,1.5132142985714285,42.37000036,20.0,0.472032094172019
1121876,2017-08-18,2017-08-18,,,30-34,F,6,2,8,82455,15,22.04999971,1,0,2017-08-18,False,False,6_2_8,cluster_764,2,,0.00018191740949608878,0.0,1.4699999806666668,0.0,0.0,0.0
1121877,2017-08-17,2017-08-17,,,30-34,F,10,7,9,44189,7,10.31999981,2,0,2017-08-17,False,False,10_7_9,cluster_071,1,,0.00015841046414265993,0.0,1.4742856871428571,0.0,0.0,0.0
1121878,2017-08-17,2017-08-17,,,30-34,F,8,7,8,45199,7,9.809999943,1,0,2017-08-17,False,False,8_7_8,cluster_787,1,,0.00015487068297971194,0.0,1.4014285632857142,0.0,0.0,0.0
1121881,2017-08-30,2017-08-30,,,30-34,F,8,7,13,221843,43,63.45000076,5,0,2017-08-30,False,False,8_7_13,cluster_786,1,,0.0001938307722127811,0.0,1.4755814130232559,0.0,0.0,0.0
1121888,2017-08-30,2017-08-30,,,30-34,F,72,66,69,41672,6,10.54999995,2,1,2017-08-30,False,False,72_66_69,cluster_770,1,,0.00014398157035899406,0.16666666666666666,1.758333325,10.54999995,20.0,1.8957346061409224
1121889,2017-08-30,2017-08-30,,,35-39,F,15,10,13,127546,25,38.94000041,2,0,2017-08-30,False,False,15_10_13,cluster_130,2,,0.00019600771486365703,0.0,1.5576000164000001,0.0,0.0,0.0
1121890,2017-08-17,2017-08-17,,,35-39,F,16,10,15,127865,28,38.02999961,3,1,2017-08-17,False,False,16_10_15,cluster_156,1,,0.0002189809564775349,0.03571428571428571,1.3582142717857142,38.02999961,20.0,0.5259006101788388
1121891,2017-08-17,2017-08-17,,,35-39,F,15,10,13,1025327,229,314.2999983,16,2,2017-08-17,False,False,15_10_13,cluster_130,2,,0.00022334338216003285,0.008733624454148471,1.3724890755458516,157.14999915,40.0,0.12726694310007572
1121894,2017-08-17,2017-08-17,,,35-39,F,14,10,14,561415,124,173.76,3,0,2017-08-17,False,False,14_10_14,cluster_128,2,,0.00022087047905738178,0.0,1.401290322580645,0.0,0.0,0.0
1121895,2017-08-17,2017-08-17,,,35-39,F,21,15,21,132803,25,37.32000124,2,1,2017-08-17,False,False,21_15_21,cluster_271,1,,0.0001882487594406753,0.04,1.4928000496000002,37.32000124,20.0,0.5359056627941312
1121897,2017-08-17,2017-08-17,,,35-39,F,18,15,17,24664,2,2.629999995,1,1,2017-08-17,False,False,18_15_17,cluster_199,1,,8.10898475510866e-05,0.5,1.3149999975,2.629999995,20.0,7.6045627520999295
1121901,2017-08-17,2017-08-17,,,35-39,F,17,16,21,1020561,172,263.8100007,7,3,2017-08-17,False,False,17_16_21,cluster_197,3,,0.0001685347568641169,0.01744186046511628,1.5337790738372092,87.93666689999999,60.0,0.22743641196616698
1121902,2017-08-18,2017-08-18,,,35-39,F,17,16,22,682143,114,177.1099993,6,2,2017-08-18,False,False,17_16_22,cluster_198,1,,0.00016712038384913427,0.017543859649122806,1.5535964850877193,88.55499965,40.0,0.22584834373041524
1121903,2017-08-18,2017-08-18,,,35-39,F,18,16,18,1247717,222,343.4199994,11,4,2017-08-18,False,False,18_16_18,cluster_201,1,,0.00017792496215087236,0.018018018018018018,1.5469369342342343,85.85499985,80.0,0.23295090600364143
1121904,2017-08-19,2017-08-19,,,35-39,F,21,16,18,146406,23,33.22999942,1,1,2017-08-19,False,False,21_16_18,cluster_273,1,,0.00015709738671912352,0.043478260869565216,1.4447825834782608,33.22999942,20.0,0.601865794435214
1121905,2017-08-19,2017-08-19,,,35-39,F,17,16,21,905699,161,234.6599982,4,1,2017-08-19,False,False,17_16_21,cluster_197,3,,0.00017776325247129566,0.006211180124223602,1.4575155167701863,234.6599982,20.0,0.08522969467916752
1121906,2017-08-19,2017-08-19,,,35-39,F,21,16,17,1184580,194,297.8299981,14,3,2017-08-19,False,False,21_16_17,cluster_272,2,,0.00016377112563102533,0.015463917525773196,1.5352061757731958,99.27666603333334,60.0,0.201457208416777
1121907,2017-08-20,2017-08-20,,,35-39,F,22,18,19,98057,20,31.00999963,1,1,2017-08-20,False,False,22_18_19,cluster_300,1,,0.00020396300111159835,0.05,1.5504999815,31.00999963,20.0,0.6449532485853822
1121917,2017-08-20,2017-08-20,,,35-39,F,22,19,24,238735,56,84.65999889,4,1,2017-08-20,False,False,22_19_24,cluster_302,1,,0.0002345697111860431,0.017857142857142856,1.5117856944642856,84.65999889,20.0,0.23623907704022415
1121918,2017-08-20,2017-08-20,,,35-39,F,23,19,25,320657,77,115.8800026,2,0,2017-08-20,False,False,23_19_25,cluster_326,1,,0.0002401319790305529,0.0,1.5049350987012986,0.0,0.0,0.0
1121925,2017-08-20,2017-08-20,,,35-39,F,27,21,23,244074,57,84.51000023,4,2,2017-08-20,False,False,27_21_23,cluster_416,2,,0.00023353573096683791,0.03508771929824561,1.4826315829824561,42.255000115,40.0,0.4733167659583143
1121928,2017-08-20,2017-08-20,,,35-39,F,27,21,24,39146,8,13.05999959,1,0,2017-08-20,False,False,27_21_24,cluster_417,1,,0.0002043631533234558,0.0,1.63249994875,0.0,0.0,0.0
1121931,2017-08-20,2017-08-20,,,35-39,F,26,22,23,78468,15,23.64999962,1,0,2017-08-20,False,False,26_22_23,cluster_389,1,,0.000191160727940052,0.0,1.5766666413333332,0.0,0.0,0.0
1121933,2017-08-19,2017-08-19,,,35-39,F,24,22,26,325653,63,89.35000026,2,0,2017-08-19,False,False,24_22_26,cluster_352,1,,0.0001934574531786902,0.0,1.4182539723809524,0.0,0.0,0.0
1121935,2017-08-19,2017-08-19,,,35-39,F,25,22,23,66277,12,17.30000019,1,0,2017-08-19,False,False,25_22_23,cluster_370,1,,0.00018105828567979842,0.0,1.4416666825,0.0,0.0,0.0
1121936,2017-08-18,2017-08-18,,,35-39,F,26,22,25,93002,16,23.33999968,1,0,2017-08-18,False,False,26_22_25,cluster_390,2,,0.00017203931098255953,0.0,1.45874998,0.0,0.0,0.0
1121944,2017-08-18,2017-08-18,,,35-39,F,25,24,29,109723,27,40.9600004,1,0,2017-08-18,False,False,25_24_29,cluster_374,1,,0.0002460742050436098,0.0,1.517037051851852,0.0,0.0,0.0
1121948,2017-08-18,2017-08-18,,,35-39,F,27,24,28,118941,35,50.11000001,4,1,2017-08-18,False,False,27_24_28,cluster_422,1,,0.00029426354242859906,0.02857142857142857,1.431714286,50.11000001,20.0,0.39912193167050053
1121949,2017-08-19,2017-08-19,,,35-39,F,27,25,27,221576,47,66.79000068,6,1,2017-08-19,False,False,27_25_27,cluster_423,1,,0.0002121168357583854,0.02127659574468085,1.4210638442553192,66.79000068,20.0,0.2994460218053107
1121953,2017-08-19,2017-08-19,,,35-39,F,29,25,27,8341,1,1.639999986,1,0,2017-08-19,False,False,29_25_27,cluster_487,1,,0.00011988970147464332,0.0,1.639999986,0.0,0.0,0.0
1121954,2017-08-19,2017-08-19,,,35-39,F,30,25,27,120335,26,36.2299993,2,0,2017-08-19,False,False,30_25_27,cluster_539,1,,0.00021606348942535423,0.0,1.3934615115384617,0.0,0.0,0.0
1121955,2017-08-19,2017-08-19,,,35-39,F,28,26,31,182098,40,62.86999989,1,1,2017-08-19,False,False,28_26_31,cluster_458,1,,0.00021966194027391844,0.025,1.57174999725,62.86999989,20.0,0.3181167494034172
1121956,2017-08-19,2017-08-19,,,35-39,F,31,26,28,227473,52,71.58000052,1,1,2017-08-19,False,False,31_26_28,cluster_565,1,,0.00022859855894985338,0.019230769230769232,1.3765384715384614,71.58000052,20.0,0.2794076537399835
1121962,2017-08-19,2017-08-19,,,35-39,F,30,27,32,1050947,230,350.5099957,6,1,2017-08-19,False,False,30_27_32,cluster_545,1,,0.00021885023697674574,0.004347826086956522,1.5239565030434783,350.5099957,20.0,0.05705971368964301
1121963,2017-08-24,2017-08-24,,,35-39,F,32,27,28,720859,162,213.6899986,13,5,2017-08-24,False,False,32_27_28,cluster_592,1,,0.00022473188237921702,0.030864197530864196,1.3190740654320987,42.73799972,100.0,0.46796761970684014
1121971,2017-08-24,2017-08-24,,,35-39,F,31,28,32,41111,8,10.96000016,1,0,2017-08-24,False,False,31_28_32,cluster_574,2,,0.00019459512052735276,0.0,1.37000002,0.0,0.0,0.0
1121973,2017-08-30,2017-08-30,,,35-39,F,31,29,34,148616,25,37.39999962,6,4,2017-08-30,False,False,31_29_34,cluster_578,1,,0.00016821876513968887,0.16,1.4959999848,9.349999905,80.0,2.1390374548886157
1121976,2017-08-30,2017-08-30,,,35-39,F,34,29,34,707260,135,210.8200028,13,6,2017-08-30,False,False,34_29_34,cluster_632,2,,0.00019087747080281651,0.044444444444444446,1.5616296503703704,35.13666713333333,120.0,0.5692059501291308
1121977,2017-08-30,2017-08-30,,,35-39,F,32,29,32,139596,26,42.41000032,1,1,2017-08-30,False,False,32_29_32,cluster_596,1,,0.00018625175506461504,0.038461538461538464,1.6311538584615386,42.41000032,20.0,0.4715868863261541
1121983,2017-08-30,2017-08-30,,,35-39,F,34,30,31,105399,22,33.19999933,2,0,2017-08-30,False,False,34_30_31,cluster_633,1,,0.00020873063311796126,0.0,1.5090908786363635,0.0,0.0,0.0
1121994,2017-08-30,2017-08-30,,,35-39,F,33,32,34,222378,50,72.91000104,1,0,2017-08-30,False,False,33_32_34,cluster_626,1,,0.00022484238548777308,0.0,1.4582000207999999,0.0,0.0,0.0
1122003,2017-08-17,2017-08-17,,,35-39,F,69,63,68,975792,210,293.8800011,10,4,2017-08-17,False,False,69_63_68,cluster_756,1,,0.00021520979880958237,0.01904761904761905,1.3994285766666668,73.470000275,80.0,0.27221995270368193
1122004,2017-08-30,2017-08-30,,,35-39,F,65,63,67,579150,125,167.0499997,5,1,2017-08-30,False,False,65_63_67,cluster_721,1,,0.0002158335491668825,0.008,1.3363999976,167.0499997,20.0,0.1197246335583202
1122005,2017-08-30,2017-08-30,,,35-39,F,65,63,69,449588,81,123.800001,5,2,2017-08-30,False,False,65_63_69,cluster_723,1,,0.00018016495102182443,0.024691358024691357,1.528395074074074,61.9000005,40.0,0.3231017744499049
1122006,2017-08-30,2017-08-30,,,35-39,F,68,63,65,318157,56,85.70000196,3,0,2017-08-30,False,False,68_63_65,cluster_752,1,,0.00017601372907086752,0.0,1.5303571778571428,0.0,0.0,0.0
1122007,2017-08-30,2017-08-30,,,35-39,F,65,63,64,196967,43,65.17999971,2,1,2017-08-30,False,False,65_63_64,cluster_719,2,,0.0002183106814847157,0.023255813953488372,1.5158139467441862,65.17999971,20.0,0.30684259111666695
1122011,2017-08-29,2017-08-29,,,35-39,F,70,64,67,158298,37,46.43000007,4,1,2017-08-29,False,False,70_64_67,cluster_766,1,,0.00023373637064271185,0.02702702702702703,1.2548648667567568,46.43000007,20.0,0.4307559760897498
1122012,2017-08-29,2017-08-29,,,35-39,F,67,64,69,222739,55,68.55999959,5,2,2017-08-29,False,False,67_64_69,cluster_750,2,,0.0002469257741123018,0.03636363636363636,1.2465454470909092,34.279999795,40.0,0.5834305752509704
1122022,2017-08-29,2017-08-29,,,35-39,F,4,2,3,20780,5,8.189999938,1,0,2017-08-29,False,False,4_2_3,cluster_670,1,,0.00024061597690086623,0.0,1.6379999876,0.0,0.0,0.0
1122027,2017-08-29,2017-08-29,,,35-39,F,9,7,8,128616,33,48.54999948,2,0,2017-08-29,False,False,9_7_8,cluster_788,1,,0.00025657771972382906,0.0,1.4712121054545453,0.0,0.0,0.0
1122039,2017-08-29,2017-08-29,,,40-44,F,12,10,15,258954,61,82.27999902,1,0,2017-08-29,False,False,12_10_15,cluster_124,1,,0.00023556307297821233,0.0,1.3488524429508197,0.0,0.0,0.0
1122040,2017-08-30,2017-08-30,,,40-44,F,15,10,11,205289,48,71.53000104,3,0,2017-08-30,False,False,15_10_11,cluster_129,1,,0.00023381671692102352,0.0,1.490208355,0.0,0.0,0.0
1122041,2017-08-30,2017-08-30,,,40-44,F,13,10,12,611601,138,191.419996,8,3,2017-08-30,False,False,13_10_12,cluster_125,1,,0.00022563730275130354,0.021739130434782608,1.387101420289855,63.806665333333335,60.0,0.3134468773053365
1122043,2017-08-30,2017-08-30,,,40-44,F,13,10,14,947657,233,321.8700004,8,4,2017-08-30,False,False,13_10_14,cluster_126,2,,0.00024586954984767695,0.017167381974248927,1.3814163107296136,80.4675001,80.0,0.2485475499443284
1122044,2017-08-29,2017-08-29,,,40-44,F,16,10,14,233043,49,65.03000033,2,0,2017-08-29,False,False,16_10_14,cluster_155,2,,0.00021026162553691808,0.0,1.3271428638775509,0.0,0.0,0.0
1122047,2017-08-17,2017-08-17,,,40-44,F,18,15,21,582725,142,194.8099988,9,2,2017-08-17,False,False,18_15_21,cluster_200,1,,0.00024368269767042773,0.014084507042253521,1.3719013999999998,97.4049994,40.0,0.20532826983416624
1122052,2017-08-17,2017-08-17,,,40-44,F,20,16,19,265038,51,78.45999932,2,1,2017-08-17,False,False,20_16_19,cluster_244,3,,0.00019242523713580695,0.0196078431372549,1.5384313592156862,78.45999932,20.0,0.25490696116921663
1122054,2017-08-18,2017-08-18,,,40-44,F,20,16,18,222273,39,53.62999868,6,1,2017-08-18,False,False,20_16_18,cluster_243,2,,0.00017545990741115654,0.02564102564102564,1.3751281712820513,53.62999868,20.0,0.3729256105213837
1122055,2017-08-18,2017-08-18,,,40-44,F,22,16,19,797234,170,243.7699978,4,1,2017-08-18,False,False,22_16_19,cluster_299,2,,0.00021323726785360384,0.0058823529411764705,1.4339411635294117,243.7699978,20.0,0.08204455093119749
1122056,2017-08-17,2017-08-17,,,40-44,F,19,16,21,925555,182,262.8899981,4,2,2017-08-17,False,False,19_16_21,cluster_222,2,,0.00019663877349266115,0.01098901098901099,1.4444505390109892,131.44499905,40.0,0.15215489478144584
1122058,2017-08-18,2017-08-18,,,40-44,F,19,18,24,22210,3,4.050000191,1,1,2017-08-18,False,False,19_18_24,cluster_226,1,,0.000135074290859973,0.3333333333333333,1.3500000636666665,4.050000191,20.0,4.938271372046955
1122075,2017-08-18,2017-08-18,,,40-44,F,25,21,23,46391,11,16.40999985,3,1,2017-08-18,False,False,25_21_23,cluster_369,1,,0.0002371149576426462,0.09090909090909091,1.4918181681818181,16.40999985,20.0,1.2187690544067862
1122078,2017-08-18,2017-08-18,,,40-44,F,27,21,25,190477,42,66.38999987,1,0,2017-08-18,False,False,27_21_25,cluster_418,1,,0.00022049906287898276,0.0,1.5807142826190475,0.0,0.0,0.0
1122079,2017-08-18,2017-08-18,,,40-44,F,24,21,27,25382,7,9.609999895,1,0,2017-08-18,False,False,24_21_27,cluster_349,1,,0.0002757859900717044,0.0,1.3728571278571429,0.0,0.0,0.0
1122085,2017-08-18,2017-08-18,,,40-44,F,26,22,25,65726,17,22.12000012,2,0,2017-08-18,False,False,26_22_25,cluster_390,2,,0.00025864954508109426,0.0,1.301176477647059,0.0,0.0,0.0
1122089,2017-08-17,2017-08-17,,,40-44,F,25,23,29,195220,51,78.06000042,1,0,2017-08-17,False,False,25_23_29,cluster_373,1,,0.00026124372502817333,0.0,1.5305882435294116,0.0,0.0,0.0
1122092,2017-08-17,2017-08-17,,,40-44,F,25,23,26,107501,27,40.87999928,2,2,2017-08-17,False,False,25_23_26,cluster_372,1,,0.00025116045432135517,0.07407407407407407,1.5140740474074075,20.43999964,40.0,0.9784735984466975
1122101,2017-08-17,2017-08-17,,,40-44,F,26,25,30,197772,63,88.21000016,7,2,2017-08-17,False,False,26_25_30,cluster_396,2,,0.0003185486317577817,0.031746031746031744,1.4001587326984128,44.10500008,40.0,0.4534633253309813
1122102,2017-08-17,2017-08-17,,,40-44,F,30,25,29,138154,35,48.93999863,1,0,2017-08-17,False,False,30_25_29,cluster_540,2,,0.00025334047512196533,0.0,1.3982856751428572,0.0,0.0,0.0
1122103,2017-08-17,2017-08-17,,,40-44,F,26,25,30,270124,69,95.84999895,2,0,2017-08-17,False,False,26_25_30,cluster_396,2,,0.0002554382431772075,0.0,1.3891304195652174,0.0,0.0,0.0
1122105,2017-08-17,2017-08-17,,,40-44,F,28,26,27,303971,77,106.9299998,11,6,2017-08-17,False,False,28_26_27,cluster_456,1,,0.0002533136384720911,0.07792207792207792,1.3887012961038963,17.821666633333333,120.0,1.1222294980309164
1122107,2017-08-17,2017-08-17,,,40-44,F,30,26,29,682046,183,254.419997,4,2,2017-08-17,False,False,30_26_29,cluster_541,2,,0.00026831034856886486,0.01092896174863388,1.3902732076502733,127.2099985,40.0,0.15722034616642183
1122109,2017-08-17,2017-08-17,,,40-44,F,27,26,28,328365,83,117.3400005,2,1,2017-08-17,False,False,27_26_28,cluster_425,1,,0.0002527674995812587,0.012048192771084338,1.4137349457831325,117.3400005,20.0,0.17044486036115195
1122112,2017-08-17,2017-08-17,,,40-44,F,31,27,33,1083259,276,390.2599992,11,0,2017-08-17,False,False,31_27_33,cluster_571,1,,0.0002547867130575421,0.0,1.413985504347826,0.0,0.0,0.0
1122113,2017-08-17,2017-08-17,,,40-44,F,33,27,28,913929,245,340.4099993,7,2,2017-08-17,False,False,33_27_28,cluster_618,2,,0.00026807334048925026,0.00816326530612245,1.3894285685714285,170.20499965,40.0,0.11750536142373537
1122118,2017-08-17,2017-08-17,,,40-44,F,31,28,33,101586,24,33.47000039,2,1,2017-08-17,False,False,31_28_33,cluster_575,1,,0.00023625302699190835,0.041666666666666664,1.3945833495833335,33.47000039,20.0,0.5975500378534653
1122120,2017-08-29,2017-08-29,,,40-44,F,30,28,32,181053,46,66.27999985,3,1,2017-08-29,False,False,30_28_32,cluster_546,1,,0.00025406925044047874,0.021739130434782608,1.4408695619565217,66.27999985,20.0,0.30175015155797413
1122121,2017-08-29,2017-08-29,,,40-44,F,30,28,34,133419,35,48.18000007,2,1,2017-08-29,False,False,30_28_34,cluster_547,2,,0.000262331452042063,0.02857142857142857,1.3765714305714285,48.18000007,20.0,0.41511000354799293
1122125,2017-08-26,2017-08-26,,,40-44,F,34,29,32,489573,113,156.1199993,3,2,2017-08-26,False,False,34_29_32,cluster_631,1,,0.00023081338227394076,0.017699115044247787,1.381592914159292,78.05999965,40.0,0.25621317050569575
1122127,2017-08-26,2017-08-26,,,40-44,F,32,29,31,822023,194,288.3300035,6,0,2017-08-26,False,False,32_29_31,cluster_595,1,,0.00023600312886622394,0.0,1.486237131443299,0.0,0.0,0.0
1122131,2017-08-26,2017-08-26,,,40-44,F,32,30,35,93176,29,40.37000024,1,1,2017-08-26,False,False,32_30_35,cluster_597,1,,0.00031123894565124067,0.034482758620689655,1.3920689737931036,40.37000024,20.0,0.4954173862050985
1122138,2017-08-26,2017-08-26,,,40-44,F,32,31,37,47229,13,19.27999985,1,0,2017-08-26,False,False,32_31_37,cluster_599,1,,0.0002752546105147261,0.0,1.4830769115384614,0.0,0.0,0.0
1122139,2017-08-26,2017-08-26,,,40-44,F,36,31,32,92263,24,34.03000015,1,0,2017-08-26,False,False,36_31_32,cluster_644,1,,0.00026012594431137074,0.0,1.4179166729166666,0.0,0.0,0.0
1122140,2017-08-26,2017-08-26,,,40-44,F,35,31,35,81551,21,29.67000008,1,0,2017-08-26,False,False,35_31_35,cluster_639,1,,0.00025750757194884183,0.0,1.4128571466666666,0.0,0.0,0.0
1122145,2017-08-26,2017-08-26,,,40-44,F,35,32,34,141037,32,47.78999913,3,0,2017-08-26,False,False,35_32_34,cluster_641,1,,0.00022689081588519325,0.0,1.4934374728125,0.0,0.0,0.0
1122146,2017-08-26,2017-08-26,,,40-44,F,38,32,37,319501,79,111.6500003,0,0,2017-08-26,False,False,38_32_37,cluster_666,2,,0.00024726057195439136,0.0,1.4132911430379747,0.0,0.0,0.0
1122149,2017-08-26,2017-08-26,,,40-44,F,41,36,37,72741,19,24.33000016,2,0,2017-08-26,False,False,41_36_37,cluster_669,1,,0.000261200698368183,0.0,1.2805263242105263,0.0,0.0,0.0
